invoice_row,model_no,sku,handle,product_name,line,type,category,price_tier,retail_thb,retail_usd,cost_usd,weight_g,size_mm,material,metal_finish,stone,stock_qty,description_html,image_url_1,seo_title,seo_description,quote_text,invoice_image,notes
486,ORCB202,ORCB202,tree-of-life-charm-engraved,"Tree of Life Charm, Engraved",A,Charm,Nature,Signature,1200,39,5.34,2.0,11mm,925 Sterling Silver,Oxidized Silver,Stone: None,19,"<p style=""font-family: Inter, sans-serif;"">Scrolled openwork tree with lettering engraved around the rim.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Stone: None<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 2.0g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Tree of Life Charm, Engraved | Orloff of Denmark",Scrolled openwork tree with lettering engraved around the rim.,,img_0475.jpg,"Identified from the invoice photograph, confidence high"
487,ORCB203,ORCB203,tree-of-life-charm-celtic-knot,"Tree of Life Charm, Celtic Knot",A,Charm,Nature,Classic,900,29,4.35,1.5,11.5mm,925 Sterling Silver,Oxidized Silver,Stone: None,19,"<p style=""font-family: Inter, sans-serif;"">Tree worked into interlaced Celtic knotwork.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Stone: None<br>
<strong>Size:</strong> 11.5mm<br>
<strong>Weight:</strong> 1.5g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Tree of Life Charm, Celtic Knot | Orloff of Denmark",Tree worked into interlaced Celtic knotwork.,,img_0476.jpg,"Identified from the invoice photograph, confidence high"
488,ORCB204,ORCB204,tree-of-life-heart-charm-stone-set,"Tree of Life Heart Charm, Stone Set",A,Charm,Nature,Signature,1200,39,5.40,2.3,11mm,925 Sterling Silver + AAAA CZ,Oxidized Silver,Stone: White,19,"<p style=""font-family: Inter, sans-serif;"">Heart bead with a tree whose leaves are set with clear stones.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Stone: White<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 2.3g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Tree of Life Heart Charm, Stone Set | Orloff of Denmark",Heart bead with a tree whose leaves are set with clear stones.,,img_0477.jpg,"Identified from the invoice photograph, confidence high"
489,ORCB205,ORCB205,tree-of-life-charm-scrolled,"Tree of Life Charm, Scrolled",A,Charm,Nature,Statement,1600,49,6.73,2.7,10.5mm,925 Sterling Silver,Oxidized Silver,Stone: None,21,"<p style=""font-family: Inter, sans-serif;"">Densely scrolled tree filling a round bead.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Stone: None<br>
<strong>Size:</strong> 10.5mm<br>
<strong>Weight:</strong> 2.7g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Tree of Life Charm, Scrolled | Orloff of Denmark",Densely scrolled tree filling a round bead.,,img_0478.jpg,"Identified from the invoice photograph, confidence high"
490,ORCB206,ORCB206,tree-of-life-charm-oxidized,"Tree of Life Charm, Oxidized",A,Charm,Nature,Signature,1200,39,5.24,2.0,10.5mm,925 Sterling Silver,Oxidized Silver,Stone: None,20,"<p style=""font-family: Inter, sans-serif;"">Tree in relief on a darkened textured ground.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Stone: None<br>
<strong>Size:</strong> 10.5mm<br>
<strong>Weight:</strong> 2.0g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Tree of Life Charm, Oxidized | Orloff of Denmark",Tree in relief on a darkened textured ground.,,img_0479.jpg,"Identified from the invoice photograph, confidence high"
491,ORCB176,,,,A,Charm,Nature,Statement,1600,49,7.48,2.6,11mm,925 Sterling Silver + AAAA CZ,Oxidized Silver,Stone: Multi-Colors,20,,,,,,img_0480.jpg,"ONE PRODUCT, NOT TWO. Rows 222 and 491 show the same tree of life bead (same 2.6g, same 11mm, same subject) at different unit prices, $7.22 for 30pcs and $7.48 for 20pcs. Recommend a single SKU with 50 pieces at a blended cost of $7.32. Your decision; nothing merged."
492,ORCB208,ORCB208,tree-of-life-heart-charm-red,"Tree of Life Heart Charm, Red",A,Charm,Nature,Statement,1600,49,6.52,2.0,23mm,925 Sterling Silver + AAAA CZ +,Oxidized Silver,Enamel,21,"<p style=""font-family: Inter, sans-serif;"">Red enamel heart behind a beaded tree with pink heart leaves.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Enamel<br>
<strong>Size:</strong> 23mm<br>
<strong>Weight:</strong> 2.0g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Tree of Life Heart Charm, Red | Orloff of Denmark",Red enamel heart behind a beaded tree with pink heart leaves.,,img_0481.jpg,"Identified from the invoice photograph, confidence high"
493,ORCB209,ORCB209,tree-of-life-heart-charm-turquoise,"Tree of Life Heart Charm, Turquoise",A,Charm,Nature,Signature,1200,39,6.45,1.8,23.5mm,925 Sterling Silver + AAAA CZ +,Rhodium Plated,Enamel,21,"<p style=""font-family: Inter, sans-serif;"">Turquoise enamel heart behind a silver tree with heart shaped leaves.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> Enamel<br>
<strong>Size:</strong> 23.5mm<br>
<strong>Weight:</strong> 1.8g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Tree of Life Heart Charm, Turquoise | Orloff of Denmark",Turquoise enamel heart behind a silver tree with heart shaped leaves.,,img_0482.jpg,"Identified from the invoice photograph, confidence high"
494,ORCB210,ORCB210,tree-of-life-dangle-scrolled,"Tree of Life Dangle, Scrolled",A,Charm,Nature,Signature,1200,39,5.77,1.8,24mm,925 Sterling Silver,Rhodium Plated,Stone: none,20,"<p style=""font-family: Inter, sans-serif;"">Scrolled tree dangle tipped with clear stones.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> Stone: none<br>
<strong>Size:</strong> 24mm<br>
<strong>Weight:</strong> 1.8g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Tree of Life Dangle, Scrolled | Orloff of Denmark",Scrolled tree dangle tipped with clear stones.,,img_0483.jpg,"Identified from the invoice photograph, confidence high"
495,ORCB211,ORCB211,tree-of-life-heart-dangle-pink,"Tree of Life Heart Dangle, Pink",A,Charm,Nature,Statement,1600,49,6.62,2.0,21mm,925 Sterling Silver + AAAA CZ +,Rhodium Plated,Enamel,21,"<p style=""font-family: Inter, sans-serif;"">Openwork leafed heart layered over a pink enamel heart.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> Enamel<br>
<strong>Size:</strong> 21mm<br>
<strong>Weight:</strong> 2.0g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Tree of Life Heart Dangle, Pink | Orloff of Denmark",Openwork leafed heart layered over a pink enamel heart.,,img_0484.jpg,"Identified from the invoice photograph, confidence high"
496,ORCB212,ORCB212,tree-of-life-dangle-blue-stones,"Tree of Life Dangle, Blue Stones",A,Charm,Nature,Classic,900,29,4.30,1.3,22mm,925 Sterling Silver + AAAA CZ,Rhodium Plated,Stone: Blue,20,"<p style=""font-family: Inter, sans-serif;"">Simple branching tree with round blue stones for fruit.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> Stone: Blue<br>
<strong>Size:</strong> 22mm<br>
<strong>Weight:</strong> 1.3g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Tree of Life Dangle, Blue Stones | Orloff of Denmark",Simple branching tree with round blue stones for fruit.,,img_0485.jpg,"Identified from the invoice photograph, confidence high"
497,ORCB213,ORCB213,tree-of-life-dangle-beaded-ring,"Tree of Life Dangle, Beaded Ring",A,Charm,Nature,Signature,1200,39,6.49,2.0,24mm,925 Sterling Silver + AAAA CZ,Rhodium Plated,Stone: White,21,"<p style=""font-family: Inter, sans-serif;"">Tree with stone set leaves inside a beaded circle.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> Stone: White<br>
<strong>Size:</strong> 24mm<br>
<strong>Weight:</strong> 2.0g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Tree of Life Dangle, Beaded Ring | Orloff of Denmark",Tree with stone set leaves inside a beaded circle.,,img_0486.jpg,"Identified from the invoice photograph, confidence high"
499,ORCB215,ORCB215,flamingo-charm-magenta,"Flamingo Charm, Magenta",A,Charm,Animals,Signature,1200,39,6.09,2.1,28mm,925 Sterling Silver + AAAA CZ +,Rhodium Plated,Enamel,20,"<p style=""font-family: Inter, sans-serif;"">Deep pink flamingo dangle with a pave wing.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> Enamel<br>
<strong>Size:</strong> 28mm<br>
<strong>Weight:</strong> 2.1g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Flamingo Charm, Magenta | Orloff of Denmark",Deep pink flamingo dangle with a pave wing.,,img_0488.jpg,"Identified from the invoice photograph, confidence high"
500,ORCB216,ORCB216,flamingo-charm-pale-pink,"Flamingo Charm, Pale Pink",A,Charm,Animals,Statement,1600,49,6.61,2.3,26mm,925 Sterling Silver + AAAA CZ +,Rhodium Plated,Enamel,20,"<p style=""font-family: Inter, sans-serif;"">Pale pink flamingo dangle with a pave wing and pink stone bail.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> Enamel<br>
<strong>Size:</strong> 26mm<br>
<strong>Weight:</strong> 2.3g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Flamingo Charm, Pale Pink | Orloff of Denmark",Pale pink flamingo dangle with a pave wing and pink stone bail.,,img_0489.jpg,"Identified from the invoice photograph, confidence high"
501,ORCB217,ORCB217,camel-charm,Camel Charm,A,Charm,Animals,Statement,1600,49,7.13,2.7,24mm,925 Sterling Silver + AAAA CZ +,Rhodium Plated,Enamel,21,"<p style=""font-family: Inter, sans-serif;"">Standing camel under a blanket set with green and orange stones.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> Enamel<br>
<strong>Size:</strong> 24mm<br>
<strong>Weight:</strong> 2.7g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Camel Charm | Orloff of Denmark,Standing camel under a blanket set with green and orange stones.,,img_0490.jpg,"Identified from the invoice photograph, confidence high"
502,ORCB218,ORCB218,dinosaur-charm,Dinosaur Charm,A,Charm,Animals,Statement,1600,49,6.55,2.5,24mm,925 Sterling Silver + AAAA CZ +,Rhodium Plated,Enamel,12,"<p style=""font-family: Inter, sans-serif;"">Green enamel dinosaur dangle with silver spines.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> Enamel<br>
<strong>Size:</strong> 24mm<br>
<strong>Weight:</strong> 2.5g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Dinosaur Charm | Orloff of Denmark,Green enamel dinosaur dangle with silver spines.,,img_0491.jpg,"Identified from the invoice photograph, confidence high"
503,ORCB219,ORCB219,rubber-duck-charm,Rubber Duck Charm,A,Charm,Animals,Signature,1200,39,6.15,2.2,19mm,925 Sterling Silver + AAAA CZ +,Rhodium Plated,Enamel,20,"<p style=""font-family: Inter, sans-serif;"">Yellow enamel duck sitting in a ring float.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> Enamel<br>
<strong>Size:</strong> 19mm<br>
<strong>Weight:</strong> 2.2g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Rubber Duck Charm | Orloff of Denmark,Yellow enamel duck sitting in a ring float.,,img_0492.jpg,"Identified from the invoice photograph, confidence high"
504,ORCB220,ORCB220,giraffe-charm-brown-spots,"Giraffe Charm, Brown Spots",A,Charm,Animals,Statement,1600,49,7.41,2.0,25mm,925 Sterling Silver + AAAA CZ +,Rhodium Plated,Enamel,20,"<p style=""font-family: Inter, sans-serif;"">Giraffe with brown enamel markings and a pave mane.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> Enamel<br>
<strong>Size:</strong> 25mm<br>
<strong>Weight:</strong> 2.0g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Giraffe Charm, Brown Spots | Orloff of Denmark",Giraffe with brown enamel markings and a pave mane.,,img_0493.jpg,"Identified from the invoice photograph, confidence high"
505,ORCB221,ORCB221,carousel-horse-charm,Carousel Horse Charm,A,Charm,Animals,Signature,1200,39,6.35,2.0,19mm,925 Sterling Silver + Enamel,Oxidized Silver,Stone: None,19,"<p style=""font-family: Inter, sans-serif;"">Black enamel horse with a red and yellow saddle.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Stone: None<br>
<strong>Size:</strong> 19mm<br>
<strong>Weight:</strong> 2.0g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Carousel Horse Charm | Orloff of Denmark,Black enamel horse with a red and yellow saddle.,,img_0494.jpg,"Identified from the invoice photograph, confidence high"
525,ORGCB56-L,ORGCB56-L,love-charm-blue-enamel,"Love Charm, Blue Enamel",A,Charm,Milestones & Sentiment,Statement,1600,49,7.57,4.00,17 x 12 x 2mm,925 Sterling Silver,"Rhodium Plated, Blue Enamel",,27,"<p style=""font-family: Inter, sans-serif;"">Presumed blue version of ORGCB56-B. NO IMAGE IN HD PICTURE.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated, Blue Enamel<br>
<strong>Size:</strong> 17 x 12 x 2mm<br>
<strong>Weight:</strong> 4.00g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Love Charm, Blue Enamel | Orloff of Denmark",Presumed blue version of ORGCB56-B.,,img_0504.jpg,"Identified from the invoice photograph, confidence medium. NEEDS CONFIRMATION"
526,GCB56-R,ORGCB56-R,love-charm-red-enamel,"Love Charm, Red Enamel",A,Charm,Milestones & Sentiment,Statement,1600,49,7.57,4.00,17 x 12 x 2mm,925 Sterling Silver,"Rhodium Plated, Red Enamel",,27,"<p style=""font-family: Inter, sans-serif;"">Chinese character ai in red enamel with the word Love beneath. Confirms the handoff's reading: this is the red sibling of ORGCB56-B (black) and ORGCB56-L (blue). SKU written in canonical OR form though the invoice prints GCB56-R.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated, Red Enamel<br>
<strong>Size:</strong> 17 x 12 x 2mm<br>
<strong>Weight:</strong> 4.00g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Love Charm, Red Enamel | Orloff of Denmark",Chinese character ai in red enamel with the word Love beneath.,,img_0505.jpg,"Identified from the invoice photograph, confidence high"
